####### Working on: LRNA GRCh38 backlog

# Special case - "with internal_status of 'requires lab review' cannot be launched."
ENCSR703QFF       GRCh38 v24 shRNA  1,2   yes     -

####### GRCh38 Full list
# Experiment      On                Reps  TopHat  Assembled  Launched    Posted         Time  Cost
ENCSR207QGW       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03    7h03m  $28.09
ENCSR208GPE       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03    9h05m  $17.18
ENCSR210DML       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03   13h37m  $26.35
ENCSR210KJB       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03   10h23m  $22.23
ENCSR210RWL       GRCh38 v24 shRNA  1,2   yes    2016-03-10  2016-03-11  2016-03-14    4h59m  $12.57
ENCSR219DXZ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03   11h06m  $35.94
ENCSR220TBR       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03   10h26m  $27.35
ENCSR222ABK       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15   13h09m  $39.38
ENCSR222CSF       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03   10h07m  $19.19
ENCSR222LRL       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03    7h19m  $17.85
ENCSR222SMI       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03    6h44m  $29.19
ENCSR225BBK       GRCh38 v24 -      1,2   no      -          2016-02-26  2016-02-29    4h16m   $7.37
ENCSR226KML       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    4h16m   $6.19
ENCSR227AVS       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03   17h53m  $48.79
ENCSR230ORC       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03   10h25m  $26.53
ENCSR231RKU       GRCh38 v24 CRISPR 1,2   yes    2016-03-11  2016-03-11  2016-03-14    4h40m  $23.00
ENCSR231WUP       GRCh38 v24 scell  1     no      -          2016-02-26  2016-02-29    1h48m   $2.34
ENCSR232CPD       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03    8h56m  $21.92
ENCSR232XRZ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03    8h55m  $17.78
ENCSR233IJT       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   11h42m  $32.36
ENCSR234YMW       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03   12h55m  $22.03
ENCSR237IWZ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03    4h05m  $18.15
ENCSR237YZT       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03   10h42m  $29.96
ENCSR239BCO       GRCh38 v24 shRNA  1,2   yes     -          2016-03-02  2016-03-03    7h15m  $28.94
ENCSR243IGA       GRCh38 v24        1,2   yes     -          2016-02-04  2016-02-05    7h10m  $34.07
ENCSR244DNF       GRCh38 v24 scell  1     no      -          2016-02-26  2016-02-29    1h51m   $2.48
ENCSR244ISQ       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25    9h51m  $27.19
ENCSR245BNJ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h10m  $21.30
ENCSR246RRQ       GRCh38 v24        1,2   yes     -          2016-02-04  2016-02-05    5h52m  $28.33
ENCSR246SOU       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    7h26m  $20.30
ENCSR253DCB       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h52m  $22.35
ENCSR254JJM       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   11h23m  $29.62
ENCSR255NYQ       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25    8h35m  $23.07
ENCSR256PLH       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h34m  $24.39
ENCSR258VGD       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    6h26m  $16.67
ENCSR267RHP       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15    5h37m  $26.04
ENCSR268JDD       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h15m  $20.03
ENCSR268XHM       GRCh38 v24 CRISPR 1,2   yes    2016-03-11  2016-03-11  2016-03-14    4h39m  $22.34
ENCSR269HQA       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    3h41m  $16.76
ENCSR269SJB       GRCh38 v24 shRNA  1,2   yes    2016-03-10  2016-03-11  2016-03-14    5h20m  $26.25
ENCSR272UNO       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    5h01m   $7.37
ENCSR274KWA       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h48m  $22.78
ENCSR276MMH       GRCh38 v24 -      1_1.2 no     2016-02-19  2016-02-19  2016-02-23    3h34m   $9.31
ENCSR279HMU       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h14m  $20.74
ENCSR281KCL       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15    8h47m  $25.19
ENCSR286OKW       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h34m  $23.47
ENCSR291DJH       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   20h04m  $31.48
ENCSR292TAP       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25    6h27m  $13.06
ENCSR295XKC       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h48m  $23.16
ENCSR296ERI       GRCh38 v24 shRNA  1,2   yes    2016-03-10  2016-03-11  2016-03-14    8h32m  $26.21
ENCSR300IEW       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h31m  $24.50
ENCSR300QFQ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    9h12m  $21.15
ENCSR302JQA       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    6h21m  $28.76
ENCSR305XWT       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    7h51m  $20.52
ENCSR306EIU       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    3h57m  $18.27
ENCSR306IOF       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    9h05m  $16.06
ENCSR308IKH       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h10m  $20.54
ENCSR309HXK       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    9h25m  $23.59
ENCSR309PPC       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04   11h07m  $24.95
ENCSR310FIS       GRCh38 v24 -      1,2   yes     -          2016-03-11  2016-03-14   10h26m  $51.26
ENCSR310VND       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    7h17m  $22.19
ENCSR312HJY       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    6h17m  $25.60
ENCSR312SFA       GRCh38 v24 shRNA  1,2   yes    2016-03-10  2016-03-11  2016-03-14    4h32m  $22.11
ENCSR312SRB       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h48m  $21.56
ENCSR313CHR       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    5h54m  $29.52
ENCSR313COD       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    4h17m   $6.29
ENCSR313IUO       GRCh38 v24 -      1,2   no      -          2016-02-26  2016-02-26    2h29m   $6.91
ENCSR314LXG       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25    6h25m  $17.24
ENCSR318HAT       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h29m  $23.21
ENCSR318OXM       GRCh38 v24 shRNA  1,2   yes    2016-03-10  2016-03-03  2016-03-04    7h55m  $14.41
ENCSR320BRR       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25    8h37m  $24.23
ENCSR321PGV       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    5h48m   $8.44
ENCSR322XVS       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    9h06m  $23.94
ENCSR325OOM       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h50m  $17.61
ENCSR330YOU       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    6h20m  $32.36
ENCSR331DUD       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h14m  $18.75
ENCSR332DBS       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   11h03m  $29.57
ENCSR334HNJ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    6h32m  $27.07
ENCSR336DFS       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    3h51m  $18.03
ENCSR338CON       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04   11h17m  $23.42
ENCSR342EDG       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    7h40m  $22.52
ENCSR343DHN       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h49m  $25.06
ENCSR344XID       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04   11h38m  $24.98
ENCSR345VVZ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h08m  $19.82
ENCSR346DZQ       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15   11h04m  $35.06
ENCSR347ZHQ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04   10h41m  $28.08
ENCSR351CNN       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h59m  $20.34
ENCSR351OTL       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    3h44m   $5.33
ENCSR354QPN       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    4h43m   $6.98
ENCSR354XQY       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    7h11m  $19.71
ENCSR355OQC       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15    5h18m  $26.29
ENCSR361LBE       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04   11h21m  $23.46
ENCSR362HMX       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   13h49m  $38.11
ENCSR362XMY       GRCh38 v24        1,2   yes     -          2016-02-04  2016-02-05   16h42m  $61.10
ENCSR364GRM       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15   10h53m  $29.60
ENCSR366FFV       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h17m  $23.95
ENCSR366QZI       GRCh38 v24 scell  1     no      -          2016-02-26  2016-02-29    1h49m   $2.52
ENCSR368QPC       GRCh38 v24 -      1,2   no      -          2016-02-26  2016-02-29    3h26m   $9.05
ENCSR368ZRP       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    5h17m  $21.82
ENCSR369RVN       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   17h52m  $28.59
ENCSR371VGV       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25    9h04m  $25.50
ENCSR372DZW       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-07 1d03h50m  $84.15
ENCSR372UWV       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15   20h39m  $45.88
ENCSR373BDG       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   11h16m  $29.75
ENCSR373KOF       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h05m  $24.53
ENCSR376KFF       GRCh38 v24 scell  1     no      -          2016-02-26  2016-02-29    1h39m   $2.31
ENCSR376RJN       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h42m  $19.82
ENCSR379VXW       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    5h57m  $18.86
ENCSR379YAE       GRCh38 v24 -      1,2   no      -          2016-02-19  2016-02-23    9h38m  $26.88
ENCSR380RRP       GRCh38 v24 CRISPR 1,2   yes    2016-03-11  2016-03-11  2016-03-14    5h43m  $28.11
ENCSR382QKD       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15   10h18m  $27.16
ENCSR384LKC       GRCh38 v24 CRISPR 1,2   yes    2016-03-11  2016-03-11  2016-03-14    7h26m  $31.14
ENCSR384ZXD       GRCh38 v24 -      1,2   no     2016-02-17  2016-02-18  2016-02-19    5h36m  $15.18
ENCSR385KOY       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h51m  $18.38
ENCSR385TMY       GRCh38 v24        1,2   yes     -          2016-02-04  2016-02-05    6h52m  $34.09
ENCSR386YEV       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    8h06m  $16.42
ENCSR388ZNJ       GRCh38 v24 -      1,2   no      -          2016-02-26  2016-02-26    4h01m  $10.49
ENCSR391VGU       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    4h42m   $6.70
ENCSR392HSJ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-03  2016-03-04    4h00m  $18.87
ENCSR395HQT       GRCh38 v24 CRISPR 1,2   yes    2016-03-18  2016-03-18  2016-03-21   17h21m  $25.29
ENCSR398GHW       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    5h56m  $22.64
ENCSR398HXV       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    4h26m  $21.23
ENCSR398LZW       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    4h16m  $21.77
ENCSR406SAW       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    3h30m   $5.19
ENCSR408SDL       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    5h12m  $24.63
ENCSR410MIQ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    4h01m  $18.19
ENCSR410UHJ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    4h46m  $23.06
ENCSR410ZPU       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08   11h10m  $22.98
ENCSR415DJT       GRCh38 v24 CRISPR 1,2   yes    2016-03-11  2016-03-11  2016-03-14    5h58m  $27.80
ENCSR415JJO       GRCh38 v24 -      1,2   no      -          2016-02-26  2016-02-26    2h24m   $6.24
ENCSR416ZJH       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15    6h20m  $28.95
ENCSR417EDR       GRCh38 v24 scell  1     no      -          2016-02-26  2016-02-29    1h55m   $2.69
ENCSR419JMU       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    7h32m  $37.46
ENCSR420NLC       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   12h31m  $31.55
ENCSR422JMS       GRCh38 v24        1,2   yes     -          2016-02-04  2016-02-05    9h55m  $38.09
ENCSR423XRG       GRCh38 v24 -      1,2   no      -          2016-02-26  2016-02-26    3h51m   $9.96
ENCSR424JSU       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    5h32m  $26.19
ENCSR424YSV       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    4h04m  $20.34
ENCSR425RGZ       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    3h55m   $5.69
ENCSR426UUG       GRCh38 v24        1,2   yes     -          2016-02-04  2016-02-05    8h40m  $39.97
ENCSR429EWK       GRCh38 v24 -      1_1.2 no     2016-02-19  2016-02-19  2016-02-23    3h39m  $10.26
ENCSR434TEU       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    5h25m   $8.04
ENCSR435ROA       GRCh38 v24 scell  1     no      -          2016-02-26  2016-02-29    1h32m   $2.09
ENCSR436QDU       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    5h40m   $8.13
ENCSR438MDN       GRCh38 v24 shRNA  1,2   yes    2016-03-10  2016-03-11  2016-03-14    9h20m  $27.29
ENCSR438YPF       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    5h54m   $8.76
ENCSR444WHQ       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   12h10m  $30.73
ENCSR447UCG       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    5h39m  $24.24
ENCSR450VQO       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    4h23m  $19.83
ENCSR453HKS       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15    6h42m  $27.61
ENCSR455TNF       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08   21h33m  $64.62
ENCSR455VZH       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08   11h36m  $29.68
ENCSR457ENP       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    4h05m   $5.87
ENCSR459EMR       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    8h51m  $24.18
ENCSR460YCS       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    5h07m   $7.41
ENCSR464ADT       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08   10h12m  $26.64
ENCSR466TGH       GRCh38 v24 CRISPR 1,2   yes    2016-03-18  2016-03-18  2016-03-21   18h58m  $27.63
ENCSR468ION       GRCh38 v24 -      1,2   yes     -          2016-03-11  2016-03-14   12h29m  $36.18
ENCSR470PRV       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08   12h45m  $25.49
ENCSR471GIS       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    4h05m  $18.74
ENCSR474TRG       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    4h59m   $7.34
ENCSR477TRX       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    5h59m  $30.10
ENCSR478FJK       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    9h12m  $29.26
ENCSR481AYC       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    7h20m  $28.33
ENCSR481YXD       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    9h09m  $24.61
ENCSR485WBR       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    3h44m   $5.47
ENCSR485ZTC       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    4h30m  $22.48
ENCSR486AIO       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    6h49m  $19.34
ENCSR490SQH       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   19h25m  $30.99
ENCSR491FOC       GRCh38 v24        1,2   yes     -          2016-01-22  2016-02-03    9h16m  $25.80
ENCSR492BKM       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    4h28m  $19.70
ENCSR492UFS       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    9h46m  $26.97
ENCSR494VSD       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    8h12m  $19.73
ENCSR495YSS       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    9h39m  $26.38
ENCSR496ETJ       GRCh38 v24 shRNA  1,2   yes    2016-03-10  2016-03-11  2016-03-14    8h53m  $25.74
ENCSR500WHE       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    7h29m  $22.83
ENCSR504NIU       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    4h45m   $6.98
ENCSR504QMK       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    5h20m   $7.69
ENCSR504VXC       GRCh38 v24 -      1,2   no      -          2016-02-24  2016-02-25   12h16m  $32.79
ENCSR509LIV       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08   11h30m  $28.49
ENCSR510MIA       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    3h39m   $5.29
ENCSR511BNY       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15    5h20m  $25.70
ENCSR511SYK       GRCh38 v24 shRNA  1,2   yes    2016-03-10  2016-03-11  2016-03-14    9h06m  $26.30
ENCSR517JDK       GRCh38 v24        1,2   yes     -          2016-02-04  2016-02-05    6h19m  $31.24
ENCSR519KXM       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    8h28m  $26.22
ENCSR527IVX       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    6h41m  $29.01
ENCSR528ASX       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    9h11m  $18.20
ENCSR528ZKN       GRCh38 v24        1     no     2016-02-16  2016-02-16  2016-02-17    4h46m   $6.98
ENCSR529JNJ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08   11h27m  $29.10
ENCSR529MBZ       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15    6h27m  $31.15
ENCSR529QEZ       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    6h27m  $24.70
ENCSR530BOP       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15   10h29m  $42.74
ENCSR530NHO       GRCh38 v24 -      1,2   no     2016-02-17  2016-02-18  2016-02-19    4h14m  $12.17
ENCSR532LJV       GRCh38 v24 -      1_1.2 no     2016-02-19  2016-02-19  2016-02-23    3h28m  $10.11
ENCSR532ZPP       GRCh38 v24 shRNA  1,2   yes    2016-03-10  2016-03-11  2016-03-14    4h45m  $23.16
ENCSR533HXS       GRCh38 v24 shRNA  1,2   yes     -          2016-03-07  2016-03-08    7h30m  $21.81
ENCSR535VTR       GRCh38 v24 -      1,2   no      -          2016-02-19  2016-02-23   11h39m  $31.31
ENCSR535YPK       GRCh38 v24 shRNA  1,2   yes    2016-03-14  2016-03-14  2016-03-15   11h59m  $27.81
ENCSR538QOG       GRCh38 v24 shRNA  1,2   yes    2016-03-10  2016-03-11  2016-03-14    4h42m  $23.27
ENCSR541TIG       GRCh38 v24 -      1,2   no     2016-02-17  2016-02-18  2016-02-19    3h13m   $8.56
ENCSR542ESY       GRCh38 v24        1,2   yes     -          2016-02-04  2016-02-05    7h18m  $32.99
